Strain,Tmp77.15K,Tmp233.15K,Tmp298.15K,Tmp373.15K,Tmp473.15K,Tmp573.15K,Tmp673.15K,Tmp77.15K_ref,Tmp233.15K_ref,Tmp298.15K_ref,Tmp373.15K_ref,Tmp473.15K_ref,Tmp573.15K_ref,Tmp673.15K_ref
2.51,2320.9842404033016,1163.9182566850875,1203.173056,1284.9506562515598,1333.050654582227,1422.733428,1173.1551012897398,1.9290527067814436,0.9673739375070309,1.0,1.0679682775838024,1.1079459001633651,1.1824844488538813,0.9750510081982252
2.52,2322.468186566886,1163.9273882109444,1203.280691,1285.2146232912492,1333.265680949438,1423.0350142688417,1173.395579953678,1.9301134007533791,0.9672949935261153,1.0,1.0680921192404051,1.1080254930721216,1.182629310777199,0.9751636411438751
2.53,2323.948064783932,1163.9364523875531,1203.38781,1285.477546303453,1333.479775263408,1423.3353359431044,1173.6351063523907,1.9311713526364638,0.9672164224328923,1.0,1.0682155292095348,1.1081047723621267,1.1827736030856957,0.9752758808088564
2.54,2325.423902218221,1163.9454499745746,1203.494419,1285.739433519484,1333.692945222907,1423.6344035442066,1173.8736879985663,1.9322265774613623,0.9671382198362936,1.0,1.0683385092785245,1.1081837390912794,1.1829173289620436,0.9753877288221693
2.55,2326.895725746064,1163.9543817201577,1203.600521,1286.0002930736518,1333.905198433129,1423.932227214351,1174.1113323158352,1.933279094805297,0.9670603837501642,1.0,1.068461063813092,1.1082623969993521,1.1830604942172096,0.9754991891664653
2.56,2328.363562,1163.9632483611588,1203.706121,1286.2601330048055,1334.116542407192,1424.228816974355,1174.3480466408655,1.9343289208047485,0.9669829105746973,1.0,1.0685831953203182,1.1083407479051874,1.1832031025904828,0.9756102641276388
2.57,2329.827437175176,1163.9720506233573,1203.811223,1286.518961257796,1334.3269845676057,1424.5241827255666,1174.5838382248185,1.935376072810692,0.9669057975075527,1.0,1.0687049071129953,1.1084187944704065,1.183345158699826,0.9757209567274641
2.58,2331.287377428751,1163.980789221661,1203.915832,1286.7767856849896,1334.5365322477137,1424.8183342517536,1174.8187142339302,1.9364205665074692,0.9668290409371917,1.0,1.0688262015354821,1.1084965383590983,1.183486666077628,0.9758312691031463
2.59,2332.7434084884303,1163.9894648603135,1204.019951,1287.033614047643,1334.745192693104,1425.1112812209444,1175.0526817513746,1.937462420411695,0.9667526388525048,1.0,1.068947082628237,1.1085739830013033,1.1836276301213422,0.9759412049405273
2.6,2334.195555854028,1163.998078233091,1204.123585,1287.2894540173363,1334.952973062993,1425.4030331872386,1175.2857477787766,1.9385016496076921,0.9666765876304059,1.0,1.0690675525779492,1.108651129911215,1.1837680541630107,0.9760507662332488
2.61,2335.643844761716,1164.0066300234987,1204.226738,1287.544313,1335.1598804315825,1425.6935995925828,1175.5179192366195,1.9395382705426325,0.9666008844453167,1.0,1.0691876142348202,1.1087279814506015,1.183907942419879,0.9761599557147679
2.62,2337.088300187752,1164.0151209049618,1204.329414,1287.798199023979,1335.3659217893917,1425.9829897685106,1175.7492029664572,1.9405722994221843,0.9665255264661017,1.0,1.0693072709623106,1.1088045399092044,1.1840472990129183,0.9762687760497205
2.63,2338.528946852134,1164.0235515410106,1204.431617,1288.0511189679164,1335.571104044559,1426.2712129378478,1175.9796057313797,1.9416037522137999,0.9664505108562014,1.0,1.0694265251656179,1.1088808075058685,1.1841861279683161,0.9763772298343607
2.64,2339.9658092221944,1164.031922585464,1204.533351,1288.3030803354995,1335.7754340241258,1426.5582782163883,1176.2091342175845,1.9426326446499482,0.9663758347737637,1.0,1.0695453797654952,1.108956786389658,1.1843244332189422,0.9764853195979166
2.65,2341.398911516128,1164.0402346826074,1204.63462,1288.5540903700385,1335.978918475288,1426.8441946145358,1176.437795035541,1.9436589922312941,0.9663014953717729,1.0,1.0696638374630463,1.109032478640941,1.1844622186057843,0.9765930478036079
2.66,2342.8282777064555,1164.0484884673658,1204.735428,1288.8041562329963,1336.1815640666268,1427.1289710389126,1176.6655947206891,1.9446828102298122,0.9662274897981715,1.0,1.0697819008880316,1.1091078862724595,1.1845994878793527,0.9767004168492746
2.67,2344.2539315234344,1164.0566845654764,1204.835778,1289.053285005284,1336.383377389319,1427.4126162939426,1176.8925397352432,1.9457041153067705,0.9661538159978816,1.0,1.069899573488001,1.109183012150988,1.184736245684383,0.9768074298796622
2.68,2345.6758964584005,1164.0648235936535,1204.935675,1289.3014836884397,1336.584364958319,1427.695139083399,1177.1186364687164,1.9467229206724257,0.966080470306976,1.0,1.070016856865359,1.1092578572365026,1.1848724946112987,0.9769140883547303
2.69,2347.094195767054,1164.072906159753,1205.035121,1289.5487592057907,1336.7845332135205,1427.9765480119274,1177.343891239434,1.947739244163535,0.9660074514622825,1.0,1.0701337552184016,1.109332425186237,1.18500824011413,0.9770203961046494
2.7,2348.5088524726907,1164.0809328629307,1205.134122,1289.7951184036283,1336.9838885208972,1428.2568515865369,1177.568310295348,1.9487530969376128,0.9659347549889811,1.0,1.0702502691261682,1.1094067159114902,1.1851434836284032,0.9771263536552226
2.71,2349.919889369377,1164.0889042937993,1205.23268,1290.0405680523763,1337.1824371736225,1428.5360582180651,1177.791899814969,1.949764496403613,0.9658623796143656,1.0,1.0703664026537816,1.1094807329433038,1.1852782304393414,0.9772319647148705
2.72,2351.3273290250645,1164.0968210345804,1205.330799,1290.2851148476475,1337.3801853931643,1428.8141762226155,1178.0146659085876,1.950773456528148,0.9657903224578437,1.0,1.0704821580251078,1.1095544779098971,1.1854124837828983,0.9773372313110432
2.73,2352.731193784659,1164.1046836592557,1205.428482,1290.5287654114218,1337.5771393303646,1429.0912138229696,1178.236614619498,1.951779992688657,0.9657185814357219,1.0,1.0705975382879842,1.1096279532993187,1.1855462477971959,0.9774421562236638
2.74,2354.131505773032,1164.1124927337105,1205.525734,1290.7715262930287,1337.7733050664942,1429.3671791499676,1178.4577519242305,1.9527841168200495,0.9656471528576348,1.0,1.0707125446506882,1.109701159698756,1.1856795245732743,0.9775467405528072
2.75,2355.528286897977,1164.1202488158792,1205.622557,1291.0134039702823,1337.9686886142922,1429.6420802438718,1178.6780837345286,1.9537858455131554,0.9655760354323557,1.0,1.0708271809236583,1.109774100398067,1.1858123190738143,0.9776509877747159
2.76,2356.9215588531297,1164.127952455885,1205.718955,1291.2544048504642,1338.1632959189817,1429.9159250556982,1178.8976158972364,1.9547851919215533,0.9655052262621888,1.0,1.0709414490796192,1.1098467767880298,1.1859446342167674,0.9777548996874121
2.77,2358.3113431208176,1164.135604196175,1205.814932,1291.494535271413,1338.3571328592716,1430.188721448527,1179.1163541961578,1.9557821690010533,0.9654347224455959,1.0,1.0710553510307774,1.1099191902022918,1.186076472843452,0.9778584780339723
2.78,2359.697661,1164.1432045716588,1205.91049,1291.7338015024434,1338.5502052483366,1430.460477198788,1179.3343043525238,1.9567767927783764,0.9653645226783447,1.0,1.0711688904061556,1.1099913437591347,1.186207839686997,0.9779617261248998
2.79,2361.080533483432,1164.1507541098345,1206.005633,1291.972209745385,1338.7425188347795,1430.731199997524,1179.5514720256906,1.957769075763042,0.9652946240507605,1.0,1.0712820689995775,1.1100632386803948,1.186338737438985,0.9780646455949767
2.8,2362.459981511582,1164.1582533309213,1206.100365,1292.2097661355074,1338.9340793035783,1431.000897451629,1179.7678628145368,1.9587590303992504,0.9652250236496043,1.0,1.0713948885468643,1.1101348761332797,1.1864691687176705,0.9781672380262788
2.81,2363.8360257241047,1164.1657027479846,1206.194688,1292.446476742538,1339.1248922770146,1431.2695770850669,1179.9834822578125,1.959746672109457,0.9651557201584895,1.0,1.0715073525033945,1.1102062590720136,1.1865991380365513,0.9782695065705782
2.82,2365.2086865880697,1164.1731028670588,1206.288606,1292.682347571521,1339.3149633155824,1431.537246340066,1180.198335835652,1.9607320129060968,0.9650867106565862,1.0,1.0716194624916493,1.110277388556866,1.1867286478705794,0.9783714527066103
2.83,2366.577984375429,1164.1804541872684,1206.382122,1292.9173845637488,1339.5042979188877,1431.803912578294,1180.4124289695174,1.9617150662445153,0.9650179930196847,1.0,1.0717312209669407,1.1103482665162439,1.1868577016083253,0.9784730786730917
2.84,2367.943939165557,1164.1877572009464,1206.47524,1293.1515935976931,1339.6929015265237,1432.0695830820089,1180.6257670238847,1.9626958437750923,0.9649495643200655,1.0,1.0718426294415235,1.1104188939066197,1.1869863015854423,0.978574385848055
2.85,2369.3065708477498,1164.1950123937495,1206.567961,1293.384980489849,1339.8807795189368,1432.3342650551951,1180.8383553064195,1.963674361852005,0.9648814240259356,1.0,1.0719536920389428,1.1104892743948278,1.187114453021014,0.9786753779934154
2.86,2370.6658991236864,1164.2022202447745,1206.66029,1293.6175509956302,1340.067937218273,1432.597965624673,1181.0501990689663,1.964650630148512,0.9648135684027311,1.0,1.072064409275978,1.110559407916103,1.1872421571316256,0.9787760555781332
2.87,2372.021943509848,1164.2093812266637,1206.752229,1293.8493108102048,1340.2543798892116,1432.8606918411922,1181.2613035088289,1.9656246630474201,0.9647459961117368,1.0,1.0721747842822544,1.1106292971174712,1.1873694180192744,0.978876421457042
2.88,2373.374723339894,1164.2164958057206,1206.843781,1294.080265569377,1340.4401127397828,1433.1224506805067,1181.4716737684794,1.9665964731353196,0.9646787050110511,1.0,1.0722848192473529,1.1106989436769388,1.1874962387368897,0.9789764776262118
2.89,2374.7242577670063,1164.2235644420118,1206.934949,1294.3104208503137,1340.6251409221718,1433.3832490444286,1181.6813149374211,1.9675660728314914,0.9646116929554683,1.0,1.0723945163098543,1.110768349224571,1.1876226222730988,0.9790762260356264
2.9,2376.070565766189,1164.2305875894738,1207.025737,1294.5397821724546,1340.8094695335085,1433.6430937618643,1181.8902320520135,1.9685334727590724,0.9645449569974446,1.0,1.072503876669578,1.1108375144228666,1.1877485705691,0.9791756677778393
2.91,2377.4136661365374,1164.2375656960146,1207.116146,1294.7683549982469,1340.9931036166422,1433.9019915898343,1182.0984300969867,1.9694986882699994,0.9644784965837202,1.0,1.0726129041424046,1.1109064426486779,1.1878740884556391,0.9792748063341592
2.92,2378.753577503463,1164.2444992036146,1207.206181,1294.9961447339665,1341.1760481609058,1434.1599492144712,1182.3059140054393,1.9704617280314132,0.9644123079615134,1.0,1.0727215989411558,1.1109751335516942,1.1879991767657054,0.979373641896089
2.93,2380.0903183208893,1164.2513885484243,1207.295843,1295.2231567304625,1341.358308102862,1434.416973252006,1182.5126886600046,1.9714226070775007,0.9643463905710012,1.0,1.0728299647847477,1.1110435904175162,1.1881238402077443,0.9794721778562477
2.94,2381.423906873408,1164.2582341608622,1207.385136,1295.449396283875,1341.5398883270414,1434.6730702497332,1182.7187588935485,1.9723813353897444,0.9642807414525452,1.0,1.0729380026787698,1.111111813726222,1.188248080478053,0.9795704151301962
2.95,2382.754361278407,1164.2650364657077,1207.474063,1295.6748686364808,1341.7207936666643,1434.9282466869602,1182.9241294895182,1.9733379244257996,0.9642153584426167,1.0,1.07304571447054,1.111179804834172,1.1883719001978763,0.9796683554017825
2.96,2384.0816994881543,1164.2717958821934,1207.562625,1295.8995789773253,1341.901028904353,1435.1825089759418,1183.1288051829324,1.9742923887596755,0.9641502409717205,1.0,1.073153103738471,1.1112475668948043,1.1884953038985797,0.9797660019354544
2.97,2385.405939291859,1164.2785128240987,1207.650826,1296.1235324429726,1342.0805987728288,1435.4358634627974,1183.332790660672,1.9752447379122307,0.9640853860717673,1.0,1.0732601713493737,1.1113151002579853,1.1886182931015503,0.9798633555198445
2.98,2386.727098317695,1164.285187699836,1207.738669,1296.346734118211,1342.2595079555986,1435.6883164284131,1183.5360905627022,1.976194982888053,0.9640207915706273,1.0,1.0733669190136785,1.1113824061516395,1.1887408702556108,0.9799604177140925
2.99,2388.045194034793,1164.2918209125396,1207.826155,1296.5691890367816,1342.4377610876304,1435.939874089329,1183.7387094821315,1.9771431378175388,0.9639564568897249,1.0,1.0734733501749527,1.1114494876024856,1.1888630397222428,0.98005719165945
3.0,2389.360243755204,1164.2984128601497,1207.913289,1296.7909021819942,1342.615362756017,1436.1905425986097,1183.9406519660845,1.9780892101396559,0.9638923782550998,1.0,1.0735794646779435,1.1115163439153264,1.1889848018706661,0.9801536772115804
