Strain,Stress,Strain Rate,Temperature,Normalized Stress
0.03998,999.4998169,0.01,473,1.7224374914481266
0.04005,999.6228027,0.01,473,1.7226494328104498
0.04014,999.760437,0.01,473,1.722886617924865
0.04021,999.8897095,0.01,473,1.7231093931538828
0.04032,1000.0477295,0.01,473,1.7233817089340324
0.04044,1000.210022,0.01,473,1.7236613875111109
0.04053,1000.3511963,0.01,473,1.7239046731056027
0.04063,1000.4951782,0.01,473,1.7241527970356494
0.0407,1000.6124268,0.01,473,1.7243548514843294
0.0408,1000.7839355,0.01,473,1.724650412333861
0.04091,1000.9385376,0.01,473,1.7249168380487978
0.041,1001.065918,0.01,473,1.7251363526229135
0.04108,1001.2034912,0.01,473,1.7253734324437318
0.04115,1001.3131104,0.01,473,1.7255623391515371
0.04125,1001.4436646,0.01,473,1.7257873231334686
0.04137,1001.6258545,0.01,473,1.7261012908891569
0.04147,1001.7787476,0.01,473,1.726364771485322
0.04158,1001.9411621,0.01,473,1.7266446603049346
0.04166,1002.0825806,0.01,473,1.7268883667291537
0.04175,1002.185791,0.01,473,1.7270662291554006
0.04184,1002.3343506,0.01,473,1.72732224183337
0.04195,1002.4908447,0.01,473,1.727591928030879
0.04207,1002.6474609,0.01,473,1.7278618246432513
0.04216,1002.7843018,0.01,473,1.7280976424918773
0.04223,1002.9153442,0.01,473,1.7283234677886037
0.04231,1003.0109253,0.01,473,1.7284881826463057
0.04239,1003.1265259,0.01,473,1.7286873970974812
0.0425,1003.2596436,0.01,473,1.72891679875757
0.04258,1003.3952026,0.01,473,1.7291504075086224
0.04267,1003.5461426,0.01,473,1.729410522328619
0.04277,1003.6654663,0.01,473,1.729616152796002
0.04287,1003.7889404,0.01,473,1.7298289356454497
0.04297,1003.93573,0.01,473,1.730081898083381
0.04306,1004.0368652,0.01,473,1.7302561843185953
0.04315,1004.1536865,0.01,473,1.730457502401418
0.04324,1004.2947998,0.01,473,1.7307006828746427
0.04334,1004.4255981,0.01,473,1.7309260875139716
0.04343,1004.5774536,0.01,473,1.7311877800146205
0.04352,1004.6915894,0.01,473,1.731384470176752
0.04361,1004.8002319,0.01,473,1.731571693737978
0.04369,1004.9395752,0.01,473,1.7318118239711644
0.04377,1005.055481,0.01,473,1.7320115643733343
0.04388,1005.1901855,0.01,473,1.7322437005650009
0.04399,1005.3509521,0.01,473,1.7325207495594386
0.04409,1005.4834595,0.01,473,1.7327490994898689
0.04416,1005.567688,0.01,473,1.7328942504181586
0.04425,1005.6738892,0.01,473,1.733077266888421
0.04435,1005.7640991,0.01,473,1.7332327255600808
0.04446,1005.880188,0.01,473,1.7334327814983812
0.04453,1005.9937744,0.01,473,1.7336285248797914
0.0446,1006.083374,0.01,473,1.733782931821793
0.0447,1006.2211304,0.01,473,1.7340203273510717
0.04481,1006.3712158,0.01,473,1.7342789694393521
0.04491,1006.4932861,0.01,473,1.734489333121023
0.04498,1006.5791016,0.01,473,1.7346372189255503
0.04506,1006.6853638,0.01,473,1.7348203405170795
0.04517,1006.8054199,0.01,473,1.7350272331289844
0.04528,1006.9418335,0.01,473,1.7352623146117527
0.04537,1007.032959,0.01,473,1.7354193511363953
0.0,662.9614868,0.1,473,1.1424811700238264
4e-05,690.1474609,0.1,473,1.1893307444205596
0.0002,715.4891357,0.1,473,1.2330020388355873
0.00041,738.7866211,0.1,473,1.2731505827681773
0.00065,759.8703003,0.1,473,1.3094840756790405
0.001,778.8127441,0.1,473,1.3421275787883895
0.00144,795.6331177,0.1,473,1.3711141194749727
0.00191,810.3828125,0.1,473,1.3965322605104895
0.00239,823.3789062,0.1,473,1.4189284217230858
0.00293,834.8220215,0.1,473,1.4386483361026756
0.00357,845.0391235,0.1,473,1.456255462428453
0.00426,854.2995605,0.1,473,1.4722139684794744
0.0049,862.6220703,0.1,473,1.4865561450962999
0.00556,870.2818604,0.1,473,1.4997562572141625
0.0063,877.442749,0.1,473,1.5120966126481221
0.0071,884.1552124,0.1,473,1.5236641971785452
0.00791,890.4709473,0.1,473,1.5345480997004561
0.00863,896.4176636,0.1,473,1.54479607266947
0.00938,902.0858154,0.1,473,1.5545639955869748
0.01024,907.612915,0.1,473,1.5640888433248514
0.01114,912.9420776,0.1,473,1.5732725863381645
0.01202,918.0236206,0.1,473,1.5820296066293262
0.01284,922.8642578,0.1,473,1.5903714740862291
0.01373,927.5505371,0.1,473,1.5984473366579228
0.0147,932.1248779,0.1,473,1.606330295673381
0.01564,936.5072021,0.1,473,1.6138823525863795
0.01653,940.6593628,0.1,473,1.6210377688648732
0.0174,944.6212769,0.1,473,1.627865333280945
0.01836,948.4941406,0.1,473,1.634539437191077
0.01937,952.2611084,0.1,473,1.641031050754271
0.02031,955.8016357,0.1,473,1.6471324395268372
0.0212,959.1508789,0.1,473,1.6529041885137954
0.02216,962.4162598,0.1,473,1.6585314176447254
0.02317,965.616333,0.1,473,1.664046102051726
0.02419,968.6960449,0.1,473,1.6693533678958272
0.0251,971.5355835,0.1,473,1.6742467432225219
0.02598,974.2515869,0.1,473,1.6789272304061713
0.02699,976.9711304,0.1,473,1.6836138182422278
0.02803,979.5942993,0.1,473,1.688134323782463
0.02902,982.0877686,0.1,473,1.6924313180724826
0.02996,984.4230957,0.1,473,1.696455785995159
0.0309,986.6412964,0.1,473,1.7002784100563484
0.03197,988.9019775,0.1,473,1.704174240567779
0.033,990.9595947,0.1,473,1.7077201311706616
0.03396,992.7427979,0.1,473,1.7107931242764298
0.0349,994.0905151,0.1,473,1.7131156445949918
0.0,640.1702881,0.0001,573,1.1032051096862872
4e-05,646.8779907,0.0001,573,1.114764489932657
5e-05,653.8121948,0.0001,573,1.1267142000909214
7e-05,662.0368652,0.0001,573,1.1408877701228815
8e-05,668.413208,0.0001,573,1.1518761182059352
0.00016,674.4434814,0.0001,573,1.1622680850799836
0.00017,680.2730103,0.0001,573,1.1723141090662441
0.00026,682.7267456,0.0001,573,1.1765426297756505
0.00027,688.8422852,0.0001,573,1.187081535845835
0.00034,693.5140381,0.0001,573,1.1951323650803005
0.0004,699.192627,0.0001,573,1.204918274246565
0.00043,706.4781494,0.0001,573,1.2174734110403524
0.00048,712.062439,0.0001,573,1.2270968142741585
0.00052,718.7154541,0.0001,573,1.2385619515814892
0.00059,723.56427,0.0001,573,1.2469179133876587
0.00061,730.036438,0.0001,573,1.2580713969858113
0.0007,732.6377563,0.0001,573,1.262554247398938
0.00072,738.7603149,0.0001,573,1.2731052493080093
0.0008,742.8381348,0.0001,573,1.2801325541262512
0.00087,746.9403687,0.0001,573,1.287201931577429
0.00094,752.1182251,0.0001,573,1.296124928698485
0.00103,755.0773926,0.0001,573,1.3012244604435568
0.00105,759.5891113,0.0001,573,1.3089995028281067
0.00114,761.7561646,0.0001,573,1.312733984602664
0.00122,765.7055664,0.0001,573,1.3195399865789437
0.0013,768.9119263,0.0001,573,1.325065504852639
0.00139,772.9631958,0.0001,573,1.3320470553809853
0.00146,777.5233765,0.0001,573,1.3399056123038067
0.00154,780.8098145,0.0001,573,1.3455691291237264
0.00163,784.5023193,0.0001,573,1.351932420639475
0.00171,788.1430664,0.0001,573,1.3582065181389331
0.00181,789.7488403,0.0001,573,1.3609737474284065
0.00188,793.8981323,0.0001,573,1.3681242200777486
0.00196,796.8204956,0.0001,573,1.3731603271649553
0.00205,799.7614746,0.0001,573,1.3782285146778586
0.00214,802.0602417,0.0001,573,1.3821899787723972
0.00222,805.447937,0.0001,573,1.3880279922423953
0.0023,808.6013794,0.0001,573,1.3934623178170897
0.00239,811.4203491,0.0001,573,1.398320246769589
0.00248,813.8916626,0.0001,573,1.4025790599815056
0.00257,815.5217285,0.0001,573,1.4053881516613813
0.00265,819.0357056,0.0001,573,1.411443786488712
0.00276,821.1972046,0.0001,573,1.4151686965410968
0.00285,824.0557861,0.0001,573,1.4200948884870155
0.00293,826.8215332,0.0001,573,1.42486109896185
0.00302,829.152832,0.0001,573,1.4288786249173246
0.00312,830.2683105,0.0001,573,1.4308009284103493
0.00322,833.5380249,0.0001,573,1.4364356254594748
0.00331,835.8264771,0.0001,573,1.4403793138924477
0.0034,837.7710571,0.0001,573,1.4437304075499817
0.00349,839.6836548,0.0001,573,1.4470263861273016
0.00358,841.4467163,0.0001,573,1.4500646690524026
0.00367,843.1598511,0.0001,573,1.453016913322518
0.00378,843.5886841,0.0001,573,1.4537559209984383
0.00386,846.2689819,0.0001,573,1.4583748767410063
0.00395,848.3800659,0.0001,573,1.462012906651281
0.00404,850.7576294,0.0001,573,1.466110160539131
0.00413,852.8828125,0.0001,573,1.4697724874207756
0.00421,854.8876953,0.0001,573,1.4732275008607882
0.00431,856.8015747,0.0001,573,1.4765256881910214
0.00441,857.388855,0.0001,573,1.4775377480129497
0.0045,859.8325195,0.0001,573,1.4817489137181874
0.00458,861.9732666,0.0001,573,1.4854380620325767
0.00468,863.5122681,0.0001,573,1.4880902224814065
0.00477,865.5731201,0.0001,573,1.4916416876133716
0.00487,867.2495728,0.0001,573,1.494530717640486
0.00496,869.1434326,0.0001,573,1.497794405204916
0.00499,869.4550171,0.0001,573,1.498331358604486
0.00505,870.1429443,0.0001,573,1.4995168631745037
0.0052,873.0388184,0.0001,573,1.5045073214377418
0.00532,875.6976929,0.0001,573,1.5090893584190588
0.00546,877.8458862,0.0001,573,1.5127913387658625
0.00554,880.140625,0.0001,573,1.5167458608931998
0.00574,882.1639404,0.0001,573,1.5202326392227783
0.00585,882.171936,0.0001,573,1.5202464180359143
0.00603,885.2849121,0.0001,573,1.5256110080578038
0.00613,887.7623291,0.0001,573,1.529880339427954
0.00627,889.946167,0.0001,573,1.5336437460945724
0.00644,892.506958,0.0001,573,1.5380567558336273
0.00655,894.5018921,0.0001,573,1.5414946246843346
0.00671,894.5941162,0.0001,573,1.5416535544257606
0.00685,897.7280273,0.0001,573,1.5470542217217762
0.00697,900.1716309,0.0001,573,1.551265282478077
0.00713,902.3212891,0.0001,573,1.554969787286255
0.00727,904.616272,0.0001,573,1.5589247300709896
0.00743,906.7150879,0.0001,573,1.5625416183711993
0.00761,906.9208374,0.0001,573,1.5628961863727684
0.00774,909.3464966,0.0001,573,1.5670763235542984
0.00788,911.5730591,0.0001,573,1.570913357500885
0.00804,913.2863159,0.0001,573,1.573865812013534
0.00819,915.0634155,0.0001,573,1.5769282867887384
0.00832,916.6871948,0.0001,573,1.5797265447742497
0.00847,918.2730713,0.0001,573,1.5824594848851128
0.00864,918.3406982,0.0001,573,1.582576026285142
0.00877,920.4886475,0.0001,573,1.586277586146878
0.00892,922.694458,0.0001,573,1.5900788581831393
0.00909,924.4094849,0.0001,573,1.5930343631081567
0.00924,926.3304443,0.0001,573,1.5963447513985436
0.00937,928.0608521,0.0001,573,1.599326762220175
0.00956,929.5409546,0.0001,573,1.601877422054304
0.0097,930.9790649,0.0001,573,1.6043557167529867
0.00986,931.7660522,0.0001,573,1.6057119315395165
0.01001,934.0540771,0.0001,573,1.6096548836066313
0.01019,935.5656128,0.0001,573,1.6122597122572433
0.01034,937.4612427,0.0001,573,1.6155264502340412
0.01049,939.1477051,0.0001,573,1.6184327299717276
0.01067,940.5162354,0.0001,573,1.6207911174942125
0.01081,941.7345581,0.0001,573,1.622890652341223
0.01098,942.1268311,0.0001,573,1.623566656189006
0.01119,942.4449463,0.0001,573,1.624114863940338
0.01132,944.3323975,0.0001,573,1.6273675075678695
0.01146,946.0465698,0.0001,573,1.6303215397611714
0.01161,947.1376343,0.0001,573,1.6322017706212597
0.0118,948.7390747,0.0001,573,1.6349615319925375
0.01196,950.1693115,0.0001,573,1.637426258292948
0.0121,951.3792114,0.0001,573,1.6395112781332946
0.01229,952.7055664,0.0001,573,1.6417969849842025
0.01243,952.7093506,0.0001,573,1.6418035062940066
0.01262,954.8921509,0.0001,573,1.6455651248651089
0.01277,956.5986328,0.0001,573,1.6485059041962686
0.01293,958.1578979,0.0001,573,1.6511929848959697
0.0131,959.7559204,0.0001,573,1.6539468562020343
0.01327,961.1474609,0.0001,573,1.656344897189678
0.01344,962.2780762,0.0001,573,1.6582932859219186
0.01359,963.3032227,0.0001,573,1.6600599203284194
0.01379,964.2575073,0.0001,573,1.6617044384611488
0.01392,963.5991821,0.0001,573,1.6605699470016486
0.0141,965.5437622,0.0001,573,1.6639210408315126
0.01426,966.8204346,0.0001,573,1.6661211296848326
0.01446,968.1699829,0.0001,573,1.6684468055370303
0.01458,968.7240601,0.0001,573,1.669401646474767
0.01473,970.2262573,0.0001,573,1.6719903820934023
0.01493,971.3071289,0.0001,573,1.6738530475344582
0.0151,972.2647095,0.0001,573,1.6755032456621968
0.0153,973.5796509,0.0001,573,1.6777692834624258
0.01546,974.616394,0.0001,573,1.6795559022834063
0.01562,975.2808838,0.0001,573,1.6807010171947372
0.01578,976.1732178,0.0001,573,1.6822387758921435
0.01596,977.8238525,0.0001,573,1.6850833137738845
0.01615,979.6691284,0.0001,573,1.6882632767298393
0.01629,980.9860229,0.0001,573,1.6905326803062373
0.01648,982.0644531,0.0001,573,1.6923911384839998
0.01663,982.8897705,0.0001,573,1.6938134075110354
0.01678,983.8329468,0.0001,573,1.6954387827164092
0.01697,984.4067383,0.0001,573,1.6964275972966258
0.01711,984.94104,0.0001,573,1.6973483591259564
0.01728,986.0917969,0.0001,573,1.6993314578665346
0.01741,986.8550415,0.0001,573,1.7006467568710535
0.0176,986.5830078,0.0001,573,1.700177961343636
0.01779,988.2042236,0.0001,573,1.7029718016509898
0.01794,989.1755371,0.0001,573,1.7046456656778375
0.01811,990.4606323,0.0001,573,1.7068602695378214
0.0183,991.0090332,0.0001,573,1.707805328510852
0.01848,992.2245483,0.0001,573,1.7099000250223082
0.01862,993.6018066,0.0001,573,1.712273453502451
0.01881,994.6083374,0.0001,573,1.7140080074832555
0.01894,995.7627563,0.0001,573,1.7159974169464443
0.01914,995.9036255,0.0001,573,1.716240176762272
0.01932,997.1434326,0.0001,573,1.7183767356641304
0.01949,998.668457,0.0001,573,1.7210048093841237
0.01963,999.6508789,0.0001,573,1.7226978165106563
0.01982,1000.5332642,0.0001,573,1.7242184306187576
0.01996,1000.6495361,0.0001,573,1.7244188019208584
0.0201,1001.7492065,0.0001,573,1.7263138633237416
0.0203,1002.524292,0.0001,573,1.7276495677447972
0.02045,1003.243042,0.0001,573,1.7288881892293093
0.02064,1003.8932495,0.0001,573,1.73000869146081
0.02083,1004.4464111,0.0001,573,1.7309619545455641
0.02103,1005.0630493,0.0001,573,1.7320246068206124
0.0212,1005.9366455,0.0001,573,1.7335300746774587
0.02139,1006.7907104,0.0001,573,1.7350018842556258
0.02156,1007.6192017,0.0001,573,1.736429622862807
0.02176,1008.4003906,0.0001,573,1.7377758452697671
0.02195,1009.1738281,0.0001,573,1.7391087096933182
0.02211,1009.2773438,0.0001,573,1.7392870982428894
0.0223,1010.7003784,0.0001,573,1.7417394129959527
0.02247,1010.0089722,0.0001,573,1.740547913067125
0.02261,1012.3875122,0.0001,573,1.744646849756894
0.02277,1014.088562,0.0001,573,1.7475782679530754
0.02293,1015.093689,0.0001,573,1.7493104027661026
0.02314,1016.0272827,0.0001,573,1.7509192642821028
0.02334,1016.824646,0.0001,573,1.7522933600237953
0.0235,1017.4811401,0.0001,573,1.7534246959496602
0.02366,1017.7600098,0.0001,573,1.753905271952164
0.02382,1018.2693481,0.0001,573,1.754783014367837
0.02402,1018.7246704,0.0001,573,1.755567671040056
0.02417,1019.2423706,0.0001,573,1.756459823513456
0.02437,1019.5620728,0.0001,573,1.757010766141026
0.02455,1020.3665771,0.0001,573,1.7583971679641388
0.0247,1020.3218384,0.0001,573,1.758320069786735
0.0249,1021.5213623,0.0001,573,1.7603872086719186
0.02506,1021.6124878,0.0001,573,1.7605442451965614
0.02525,1023.0266113,0.0001,573,1.7629812034558359
0.02545,1023.8689575,0.0001,573,1.7644328182046598
0.02562,1025.2012939,0.0001,573,1.7667288327989383
0.02581,1026.1447754,0.0001,573,1.7683547339553067
0.02595,1026.8148193,0.0001,573,1.7695094202441501
0.02615,1027.6940918,0.0001,573,1.7710246700657026
0.02634,1028.5924072,0.0001,573,1.7725727365064792
0.02651,1029.3594971,0.0001,573,1.773894662114399
0.0267,1029.9993896,0.0001,573,1.7749973885120034
0.02688,1030.3928223,0.0001,573,1.7756753908701663
0.02707,1030.9941406,0.0001,573,1.7767116423698677
0.02725,1031.425293,0.0001,573,1.777454647066548
0.02741,1031.8253174,0.0001,573,1.7781440088977396
0.02759,1031.6015625,0.0001,573,1.777758412200133
0.02778,1032.1784668,0.0001,573,1.7787525910668982
0.02793,1033.2332764,0.0001,573,1.7805703438775136
0.02814,1034.0,0.0001,573,1.781891638240842
0.02826,1033.427002,0.0001,573,1.7809041910987446
0.02846,1034.6229248,0.0001,573,1.7829651242102549
0.02861,1035.9770508,0.0001,573,1.7852986888103752
0.0288,1036.4671631,0.0001,573,1.7861432990706938
0.02896,1037.5565186,0.0001,573,1.7880205848120103
0.02916,1038.338501,0.0001,573,1.7893681746570893
0.0293,1039.0437012,0.0001,573,1.790583445778623
0.0295,1039.5996094,0.0001,573,1.791541442077665
0.02967,1040.4217529,0.0001,573,1.7929582415245549
0.02987,1041.0942383,0.0001,573,1.7941171352490217
0.03002,1041.6807861,0.0001,573,1.7951279327540979
0.03022,1041.6958008,0.0001,573,1.7951538075784506
0.03042,1042.416748,0.0001,573,1.7963962154965294
0.03059,1042.9682617,0.0001,573,1.7973466387561088
0.03078,1043.3502197,0.0001,573,1.7980048667699957
0.03098,1042.7789307,0.0001,573,1.7970203647466698
0.03114,1043.6191406,0.0001,573,1.7984682980108644
0.03134,1044.3458252,0.0001,573,1.799720593187246
0.0315,1044.8283691,0.0001,573,1.8005521608279558
0.03168,1045.5371094,0.0001,573,1.801773532601896
0.03187,1046.277832,0.0001,573,1.8030500194560508
0.03207,1046.9205322,0.0001,573,1.80415758436154
0.03222,1046.6097412,0.0001,573,1.8036219984000887
0.03242,1047.7293701,0.0001,573,1.8055514542751787
0.03261,1048.743042,0.0001,573,1.8072983145097334
0.03279,1049.3549805,0.0001,573,1.808352867794325
0.03298,1050.4260254,0.0001,573,1.8101985988886098
0.03314,1051.2508545,0.0001,573,1.8116200264285207
0.03334,1051.9298096,0.0001,573,1.8127900693834829
0.03353,1052.4118652,0.0001,573,1.813620795537068
0.03372,1052.8880615,0.0001,573,1.8144414243621467
0.03389,1053.3225098,0.0001,573,1.8151901088815063
0.03409,1053.6331787,0.0001,573,1.8157254844280937
0.03428,1053.8275146,0.0001,573,1.8160603833789837
0.03448,1054.1589355,0.0001,573,1.816631520835897
0.03465,1054.4108887,0.0001,573,1.8170657116485738
0.03484,1054.6827393,0.0001,573,1.8175341916398609
0.035,1055.024292,0.0001,573,1.8181227892222096
0.03519,1055.7747803,0.0001,573,1.8194161053018687
0.03539,1056.3852539,0.0001,573,1.820468134125086
0.03556,1056.9291992,0.0001,573,1.8214055147650576
0.03573,1056.8092041,0.0001,573,1.8211987272744192
0.03591,1058.0362549,0.0001,573,1.823313303251418
0.03608,1058.9899902,0.0001,573,1.8249568747757556
0.03627,1059.7484131,0.0001,573,1.8262638645472842
0.03639,1060.460083,0.0001,573,1.8274902848993126
0.03659,1061.0150146,0.0001,573,1.8284465982241056
0.03678,1061.6844482,0.0001,573,1.8296002327832905
0.03697,1062.1491699,0.0001,573,1.8304010874364234
0.03717,1062.4632568,0.0001,573,1.8309423532205538
0.03736,1062.7589111,0.0001,573,1.8314518541151186
0.03755,1062.9521484,0.0001,573,1.831784859849225
0.03775,1063.083374,0.0001,573,1.832011000854412
0.03795,1063.2873535,0.0001,573,1.8323625186159427
0.03812,1063.5566406,0.0001,573,1.8328265809290722
0.03832,1063.9229736,0.0001,573,1.833457882388948
0.03851,1064.4443359,0.0001,573,1.8343563457572885
0.03871,1064.9117432,0.0001,573,1.8351618285034421
0.03886,1065.2547607,0.0001,573,1.8357529503748347
0.03906,1065.6605225,0.0001,573,1.8364521994643297
