strain,StrRt0.0001,StrRt0.001,StrRt0.01,StrRt0.1,ref_StrRt0.0001,ref_StrRt0.001,ref_StrRt0.01,ref_StrRt0.1
1.22,1366.8338042720563,1369.6269721370209,1267.6709471958852,1268.6829693586646,1.156297015626871,1.1586599449430093,1.0724084584812736,1.0732645963693714
1.23,1367.479628089258,1370.3371711479804,1268.1439055311491,1269.2718950244514,1.156591966891236,1.1590088302059618,1.0725754328412338,1.0735294679580232
1.24,1368.1199181619938,1371.0415305069482,1268.6127730027608,1269.8562205964392,1.1568845700796075,1.159355090533818,1.0727411559540063,1.07379261739078
1.25,1368.754765945414,1371.7401447360917,1269.077617555553,1270.4360186659867,1.1571748622876548,1.159698766040854,1.0729056466976772,1.0740540683558197
1.26,1369.3842606669623,1372.4331060868535,1269.538505473678,1271.0113601096346,1.157462879737389,1.1600398959197298,1.0730689235228743,1.0743138440446995
1.27,1370.0084893978126,1373.1205046120203,1269.995501433998,1271.5823141428475,1.1577486578044243,1.1603785184696669,1.0732310044656395,1.0745719671662903
1.28,1370.627537121468,1373.8024282349445,1270.4486685573577,1272.1489483716714,1.1580322310441762,1.1607146711235452,1.0733919071598204,1.0748284599602291
1.29,1371.2414867996658,1374.4789628160834,1270.8980684578296,1272.7113288423836,1.1583136332170583,1.161048390473989,1.0735516488489962,1.0750833442098937
1.3,1371.8504194357074,1375.1501922169427,1271.3437612900398,1273.2695200892513,1.1585928973127166,1.1613797122984626,1.0737102463979715,1.0753366412549428
1.31,1372.4544141353324,1375.8161983615792,1271.7858057946487,1273.8235851804643,1.1588700555733413,1.1617086715834408,1.073867716303838,1.0755883720034112
1.32,1373.0535481652564,1376.4770612957454,1272.2242593420842,1274.373585762339,1.159145139516113,1.162035302547685,1.0740240747066438,1.0758385569434081
1.33,1373.6478970094722,1377.132859243803,1272.6591779746022,1274.9195821018625,1.1594181799548011,1.1623596386646609,1.074179337399671,1.0760872161544057
1.34,1374.23753442342,1377.7836686634982,1273.0906164467492,1275.461633127656,1.1596892070205707,1.1626817126841498,1.0743335198393482,1.0763343693181588
1.35,1374.8225324861198,1378.4295642986935,1273.5186282643003,1275.9997964694285,1.1599582501820216,1.1630015566530743,1.074486637154807,1.0765800357292568
1.36,1375.402961650361,1379.070619230144,1273.9432657217435,1276.534128495979,1.1602253382644976,1.1633192019355747,1.074638704157105,1.0768242343053225
1.37,1375.9788907910306,1379.706904924421,1274.364579938372,1277.064684351822,1.1604904994686953,1.1636346792323815,1.0747897353481226,1.0770669835968811
1.38,1376.5503872516651,1380.3384912810343,1274.782620893042,1277.5915179924905,1.1607537613886068,1.163948018599489,1.074939744929148,1.077308301796905
1.39,1377.1175168893049,1380.9654466778602,1275.197437457668,1278.1146822185674,1.1610151510288216,1.164259249466186,1.0750887468091714,1.0775482067500444
1.4,1377.6803441177185,1381.587838014936,1275.6090774294917,1278.6342287085135,1.1612746948212107,1.1645684006524522,1.0752367546128856,1.077786715961564
1.41,1378.2389319490758,1382.2057307566863,1276.0175875621944,1279.1502080503303,1.1615324186410318,1.1648755003857554,1.075383781688423,1.078023846605994
1.42,1378.7933420341303,1382.819188972655,1276.423013595891,1279.662669772115,1.161788347822466,1.1651805763172702,1.0755298411148224,1.078259615535502
1.43,1379.3436347009758,1383.4282753768048,1276.8254002860608,1280.171662371547,1.1620425071736182,1.1654836555375447,1.0756749457092507,1.078494039288003
1.44,1379.8898689924358,1384.0330513654426,1277.224791431453,1280.6772333443591,1.162294920990999,1.1657847645916346,1.0758191080339785,1.0787271340950129
1.45,1380.432102702149,1384.6335770538335,1277.6212299010178,1281.1794292118288,1.1625456130735135,1.1660839294937348,1.0759623404031278,1.078958915889258
1.46,1380.9703924093951,1385.2299113115414,1278.014757659896,1281.6782955473273,1.1627946067359727,1.166381175741311,1.0761046548891948,1.0791894003120461
1.47,1381.5047935127243,1385.8221117965704,1278.4054157945122,1282.1738770019747,1.16304192482215,1.1666765283287703,1.0762460633293605,1.0794186027204113
1.48,1382.03536026243,1386.4102349883442,1278.793244536805,1282.6662173294312,1.1632875897174009,1.166970011760682,1.076386577331595,1.0796465381940432
1.49,1382.5621457919165,1386.994336219568,1279.178283287631,1283.1553594098546,1.1635316233608597,1.1672616500645605,1.076526208280566,1.0798732215419986
1.5,1383.0852021480075,1387.5744697070213,1279.560570639374,1283.6413452730658,1.1637740472572353,1.167551466803233,1.0766649673433548,1.0800986673092141
1.51,1383.6045803202362,1388.1506885813333,1279.9401443977945,1284.1242161209516,1.1640148824882204,1.1678394850868148,1.0768028654749924,1.080322889782823
1.52,1384.120330269154,1388.7230449157569,1280.317041603149,1284.6040123491275,1.1642541497235237,1.1681257275842858,1.0769399134238198,1.08054590299828
1.53,1384.6325009537063,1389.291589754016,1280.6912985506058,1285.080773567904,1.16449186923155,1.1684102165347163,1.0770761217366787,1.0807677207453097
1.54,1385.1411403577022,1389.856373137225,1281.0629508099885,1285.5545386225654,1.1647280608897312,1.1686929737581189,1.0772115007639396,1.0809883565736715
1.55,1385.6462955154204,1390.4174441299483,1281.4320332448692,1286.0253456130044,1.1649627441945323,1.1689740206659733,1.0773460606643745,1.0812078237987646
1.56,1386.1480125363812,1390.9748508454095,1281.7985800310448,1286.4932319127242,1.165195938271132,1.1692533782714103,1.0774798114098787,1.0814261355070582
1.57,1386.6463366293187,1391.5286404699018,1282.1626246744097,1286.9582341872442,1.1654276618828046,1.1695310671990897,1.0776127627900467,1.0816433045613763
1.58,1387.1413121253825,1392.078859286411,1282.5242000282549,1287.420388411917,1.1656579334400008,1.1698071076947625,1.0777449244166086,1.081859343606019
1.59,1387.6329825006,1392.625552697501,1282.8833383100175,1287.8797298891964,1.1658867710091503,1.1700815196345482,1.077876305727735,1.0820742650717459
1.6,1388.1213903976286,1393.168765247472,1283.2400711174937,1288.3362932653597,1.166114192321189,1.170354322533923,1.0780069159922065,1.0822880811806097
1.61,1388.6065776468172,1393.7085406438357,1283.5944294445412,1288.7901125467206,1.1663402147798234,1.1706255355564434,1.078136764313463,1.0825008039506605
1.62,1389.0885852866145,1394.2449217781077,1283.9464436962908,1289.2412211153369,1.1665648554695418,1.1708951775221919,1.0782658596335302,1.0827124452005108
1.63,1389.5674535833368,1394.777950745979,1284.2961437038812,1289.6896517442406,1.166788131163382,1.1711632669159888,1.0783942107368305,1.0829230165537753
1.64,1390.04322205033,1395.3076688668498,1284.643558738739,1290.1354366122096,1.167010058330465,1.1714298218953434,1.0785218262538818,1.0831325294433904
1.65,1390.515929466537,1395.8341167027856,1284.9887175264184,1290.5786073180857,1.1672306531432992,1.1716948602981834,1.0786487146648878,1.0833409951158064
1.66,1390.985613894502,1396.3573340768753,1285.3316482600144,1291.01919489467,1.16744993148487,1.1719583996503382,1.078774884303223,1.0835484246350708
1.67,1391.4523126978254,1396.8773600910663,1285.6723786131734,1291.4572298222015,1.1676679089555155,1.1722204571728299,1.07890034335882,1.083754828886799
1.68,1391.9160625580937,1397.3942331434382,1286.010935752705,1291.8927420414343,1.1678846008796004,1.1724810497889242,1.0790250998814557,1.0839602185820323
1.69,1392.3768994913005,1397.9079909449802,1286.347346350818,1292.3257609663324,1.168100022311995,1.172740194131,1.0791491617839457,1.0841646042609963
1.7,1392.834858863776,1398.418670535866,1286.6816365969871,1292.7563154963918,1.1683141880443615,1.1729979065472087,1.0792725368452472,1.0843679962967558
1.71,1393.2899754076475,1398.9263083012438,1287.0138322094713,1293.1844340286034,1.168527112611264,1.1732542031079445,1.0793952327134761,1.084570404898774
1.72,1393.7422832358425,1399.4309399865815,1287.3439584464882,1293.6101444690685,1.1687388102960954,1.1735090996121416,1.079517256908836,1.0847718401163724
1.73,1394.191815856649,1399.9326007125435,1287.672040117062,1294.033474244282,1.1689492951368383,1.173762611593374,1.0796386168264678,1.0849723118421024
1.74,1394.6386061878577,1400.4313249894612,1287.998101591554,1294.4544503120942,1.1691585809316611,1.1740147543258075,1.0797593197392197,1.0851718298150308
1.75,1395.0826865704869,1400.9271467313638,1288.3221668118886,1294.8730991723532,1.1693666812443528,1.1742655428299626,1.0798793728003409,1.085370403623929
1.76,1395.5240887821203,1401.4200992696296,1288.6442593014813,1295.289446877258,1.1695736094096105,1.1745149918783369,1.0799987830461,1.085568042710394
1.77,1395.9628440498554,1401.9102153662334,1288.9644021748843,1295.7035190414072,1.1697793785381723,1.1747631160008578,1.0801175573983353,1.0857647563718744
1.78,1396.398983062886,1402.3975272266307,1289.282618147156,1296.1153408515784,1.1699840015218077,1.175009929490195,1.0802357026669296,1.0859605537646255
1.79,1396.8325359847286,1402.882066512273,1289.5989295429636,1296.52493707623,1.1701874910381747,1.175255446406923,1.0803532255522252,1.08615544390659
1.8,1397.263532465105,1403.3638643527756,1289.91335830543,1296.9323320747371,1.1703898595555382,1.175499680584544,1.0804701326473698,1.0863494356801988
1.81,1397.6920016514896,1403.8429513577485,1290.2259260047308,1297.337549806381,1.170591119337361,1.1757426456343776,1.0805864304406003,1.0865425378351075
1.82,1398.1179722003362,1404.3193576282993,1290.5366538464546,1297.7406138390866,1.1707912824467677,1.1759843549503168,1.0807021253174671,1.086734758990858
1.83,1398.541472287995,1404.7931127682195,1290.845562679726,1298.1415473579254,1.1709903607508907,1.176224821713458,1.0808172235629985,1.086926107639479
1.84,1398.9625296213264,1405.2642458948676,1291.152673005109,1298.5403731733863,1.1711883659250955,1.1764640588966075,1.0809317313638076,1.0871165921480144
1.85,1399.3811714480262,1405.7327856497511,1291.4580049822898,1298.937113729426,1.171385309457095,1.1767020792686689,1.081045654810147,1.0873062207609965
1.86,1399.7974245666674,1406.1987602088302,1291.761578437554,1299.3317911113013,1.1715812026509536,1.1769388953989162,1.0811589998979068,1.087495001602852
1.87,1400.2113153364703,1406.662197292536,1292.063412871055,1299.7244270531974,1.1717760566309834,1.177174519661154,1.0812717725305623,1.0876829426802532
1.88,1400.622869686811,1407.1231241755286,1292.3635274638923,1300.115042945648,1.1719698823455398,1.177408964237771,1.081383978521072,1.0878700518844064
1.89,1401.032113126472,1407.5815676961902,1292.661941084992,1300.5036598427632,1.1721626905707159,1.1776422411236864,1.0814956235937252,1.088056336993289
1.9,1401.4390707526456,1408.0375542658676,1292.958672297812,1300.8902984692727,1.1723544919139397,1.1778743621301961,1.081606713385946,1.0882418056738328
1.91,1401.8437672597036,1408.4911098778748,1293.2537393668608,1301.2749792273748,1.1725452968174812,1.1781053388887224,1.081717253450047,1.0884264654840499
1.92,1402.2462269477278,1408.9422601162532,1293.5471602640494,1301.657722203418,1.1727351155618648,1.1783351828544613,1.0818272492549423,1.0886103238751117
1.93,1402.6464737308236,1409.3910301643164,1293.838952674873,1302.0385471744034,1.1729239582691955,1.1785639053099495,1.081936706187816,1.0887933881933756
1.94,1403.0445311452104,1409.8374448129543,1294.129134004434,1302.4174736143254,1.173111834906401,1.1787915173685273,1.0820456295557515,1.0889756656823673
1.95,1403.440422357105,1410.281528468743,1294.417721383301,1302.7945207003468,1.173298755288389,1.1790180299777269,1.082154024587313,1.0891571634847117
1.96,1403.8341701704016,1410.7233051618314,1294.704731673226,1303.1697073188184,1.1734847290811266,1.1792434539225656,1.0822618964340986,1.0893378886440195
1.97,1404.2257970341516,1411.162798553637,1294.9901814727064,1303.5430520711466,1.1736697658046427,1.1794677998287697,1.0823692501722486,1.0895178481067336
1.98,1404.6153250498533,1411.6000319443374,1295.2740871224066,1303.914573279514,1.1738538748359508,1.1796910781659036,1.0824760908039153,1.0896970487239257
1.99,1405.002775978556,1412.035028280181,1295.556464710443,1304.2842889924564,1.174037065411904,1.1799132992504353,1.0825824232587027,1.0898754972530575
2.0,1405.3881712477842,1412.4678101606096,1295.837330077532,1304.6522169902996,1.1742193466319752,1.1801344732487216,1.0826882523950672,1.090053200359696
2.01,1405.7715319582858,1412.8983998451995,1296.1166988220089,1305.018374790464,1.1744007274609722,1.180354610179916,1.0827935830016857,1.0902301646191928
2.02,1406.1528788906137,1413.32681926044,1296.394586304722,1305.3827796526384,1.1745812167316831,1.1805737199188182,1.0828984197987916,1.0904063965183248
2.03,1406.5322325115385,1413.7530900063311,1296.671007653802,1305.745448583824,1.1747608231474573,1.1807918121986405,1.083002767439478,1.0905819024568963
2.04,1406.9096129803072,1414.1772333628278,1296.945977769314,1306.1063983432596,1.1749395552847262,1.1810088966137178,1.0831066305109691,1.090756688749304
2.05,1407.2850401547437,1414.5992702961275,1297.219511327794,1306.465645447221,1.1751174215954592,1.1812249826221535,1.083210013535864,1.0909307616260677
2.06,1407.6585335971986,1415.0192214647932,1297.491622786673,1306.823206173715,1.1752944304095643,1.1814400795483933,1.08331292097335,1.0911041272353308
2.07,1408.0301125803574,1415.437107225738,1297.762326388593,1307.179096567048,1.1754705899372264,1.1816541965857459,1.083415357220385,1.091276791644317
2.08,1408.399796092902,1415.8529476400672,1298.0316361656191,1307.5333324422927,1.1756459082711963,1.181867342798848,1.0835173266128586,1.0914487608407644
2.09,1408.7676028450385,1416.2667624787646,1298.2995659433443,1307.885929389649,1.175820393389018,1.1820795271260567,1.0836188334267178,1.091620040734325
2.1,1409.1335512738904,1416.678571228259,1298.5661293449025,1308.2369027786983,1.1759940531552076,1.1822907583818014,1.0837198818790748,1.0917906371579296
2.11,1409.4976595487622,1417.0883930958537,1298.8313397948768,1308.5862677625591,1.1761668953233826,1.1825010452588767,1.0838204761292833,1.0919605558691285
2.12,1409.8599455762767,1417.4962470150183,1299.0952105231213,1308.9340392819422,1.176338927538337,1.1827103963306764,1.0839206202799954,1.0921298025513977
2.13,1410.2204270053917,1417.9021516505718,1299.3577545684866,1309.2802320691194,1.176510157338068,1.1829188200533856,1.0840203183781882,1.0922983828154211
2.14,1410.5791212322945,1418.306125403723,1299.6189847824598,1309.6248606517863,1.1766805921557624,1.1831263247681119,1.0841195744161738,1.0924663022003414
2.15,1410.9360454051855,1418.7081864170186,1299.878913832718,1309.9679393568526,1.176850239321726,1.1833329187029813,1.0842183923325808,1.0926335661749864
2.16,1411.291216428947,1419.108352579151,1300.1375542065962,1310.3094823141269,1.177019106065282,1.183538609975173,1.084316776013318,1.0928001801390665
2.17,1411.6446509697016,1419.5066415296733,1300.3949182144777,1310.649503459933,1.1771871995166123,1.1837434065929198,1.0844147292925146,1.0929661494243512
2.18,1411.9963654592673,1419.903070663594,1300.651017993101,1310.9880165406337,1.1773545267085679,1.183947316457454,1.0845122559534377,1.0931314792958142
2.19,1412.3463760995087,1420.2976571358722,1300.9058655087956,1311.3250351160775,1.1775210945784316,1.1841503473649164,1.0846093597293947,1.093296174952759
2.2,1412.6946988665873,1420.6904178658124,1301.159472560637,1311.6605725629695,1.1776869099696432,1.1843525070082235,1.0847060443046095,1.0934602415299204
2.21,1413.0413495151142,1421.081369541349,1301.4118507835335,1311.9946420781623,1.1778519796334872,1.1845538029788854,1.0848023133150848,1.09362368409854
2.22,1413.386343582209,1421.470528623243,1301.663011651242,1312.3272566818764,1.1780163102307384,1.1847542427687907,1.0848981703494422,1.0937865076674218
2.23,1413.7296963914669,1421.857911349185,1301.9129664793118,1312.6584292208458,1.1781799083332778,1.1849538337719536,1.0849936189497444,1.0939487171839644
2.24,1414.071423056832,1422.2435337377974,1302.1617264279655,1312.9881723713984,1.178342780425664,1.1851525832862146,1.0850886626123015,1.0941103175351734
2.25,1414.4115384863906,1422.6274115925544,1302.409302504914,1313.3164986424622,1.17850493290668,1.1853504985149121,1.0851833047884585,1.0942713135486508
2.26,1414.7500573860714,1423.009560505614,1302.6557055681058,1313.643420378512,1.1786663720908335,1.185547586568514,1.0852775488853645,1.0944317099935665
2.27,1415.086994263269,1423.3899958615611,1302.900946328418,1313.968949762444,1.178827104209838,1.1857438544662138,1.0853713982667288,1.0945915115816067
2.28,1415.4223634303844,1423.7687328410748,1303.145035352286,1314.2930988183944,1.1789871354140513,1.1859393091374966,1.0854648562535585,1.094750722967906
2.29,1415.7561790082875,1424.1457864245083,1303.3879830642732,1314.615879414494,1.1791464717738878,1.1861339574236658,1.0855579261248804,1.0949093487519599
2.3,1416.088454929704,1424.521171395395,1303.6297997495876,1314.9373032655612,1.1793051192811994,1.1863278060793414,1.0856506111184492,1.0950673934785171
2.31,1416.4192049425249,1424.8949023438754,1303.8704955565404,1315.2573819357408,1.1794630838506235,1.1865208617739236,1.0857429144314386,1.0952248616384543
2.32,1416.7484426130486,1425.266993670054,1304.110080498951,1315.5761268410845,1.1796203713209095,1.1867131310930303,1.0858348392211212,1.0953817576696383
2.33,1417.0761813291497,1425.6374595872794,1304.3485644584998,1315.8935492520743,1.1797769874562076,1.1869046205398976,1.0859263886055295,1.0955380859577606
2.34,1417.4024343033775,1426.006314125354,1304.585957187032,1316.209660296097,1.17993293794734,1.1870953365367567,1.0860175656641096,1.095693850837168
2.35,1417.727214575993,1426.3735711336813,1304.822268308807,1316.524470959861,1.1800882284130356,1.18728528542618,1.086108373438353,1.0958490565916652
2.36,1418.0505350179335,1426.7392442843366,1305.057507322705,1316.837992091766,1.1802428644011467,1.187474473472398,1.0861988149324246,1.0960037074553097
2.37,1418.3724083337206,1427.1033470750815,1305.2916836043817,1317.150234404221,1.1803968513898357,1.1876629068625921,1.0862888931137702,1.0961578076131866
2.38,1418.692847064302,1427.4658928323088,1305.524806408379,1317.4612084759142,1.1805501947887385,1.187850591708158,1.0863786109137163,1.0963113612021702
2.39,1419.011863589834,1427.8268947139268,1305.7568848701912,1317.770924754038,1.1807028999401028,1.1880375340459435,1.0864679712280558,1.0964643723116723
2.4,1419.3294701324064,1428.186365712187,1305.9879280082869,1318.0793935564616,1.1808549721199042,1.1882237398394633,1.0865569769176215,1.096616844984369
2.41,1419.6456787587097,1428.5443186564453,1306.2179447260885,1318.386625073868,1.181006416538939,1.1884092149800853,1.0866456308088497,1.0967687832169242
2.42,1419.9605013826445,1428.900766215875,1306.446943813909,1318.6926293718377,1.1811572383438926,1.1885939652881978,1.0867339356943302,1.0969201909606892
2.43,1420.273949767879,1429.2557209021152,1306.6749339508506,1318.997416392895,1.1813074426183894,1.188777996514349,1.0868218943333476,1.0970710721223937
2.44,1420.5860355303528,1429.609195071871,1306.9019237066618,1319.3009959585152,1.181457034384018,1.1889613143403646,1.086909509452411,1.0972214305648262
2.45,1420.8967701407275,1429.961200929457,1307.1279215435577,1319.6033777710809,1.1816060186013388,1.1891439243804456,1.086996783745772,1.0973712701074934
2.46,1421.2061649267885,1430.3117505292876,1307.3529358179997,1319.9045714158124,1.181754400170867,1.1893258321822389,1.087083719875933,1.097520594527276
2.47,1421.5142310757967,1430.6608557783238,1307.5769747824431,1320.2045863626463,1.1819021839340411,1.1895070432278947,1.087170320474148,1.0976694075590645
2.48,1421.8209796367923,1431.0085284384577,1307.800046587045,1320.5034319680844,1.1820493746741674,1.1896875629350911,1.0872565881409089,1.0978177128963886
2.49,1422.1264215228516,1431.354780128866,1308.0221592813398,1320.8011174770054,1.1821959771173496,1.1898673966580569,1.0873425254464282,1.0979655141920344
2.5,1422.4305675132982,1431.6996223282977,1308.2433208158782,1321.0976520244358,1.1823419959333954,1.1900465496885508,1.0874281349311046,1.0981128150586448
2.51,1422.73342825587,1432.0430663773295,1308.4635390438366,1321.3930446372888,1.1824874357367086,1.1902250272568409,1.0875134191059879,1.098259619069313
2.52,1423.0350142688417,1432.3851234805743,1308.6828217225907,1321.6873042360703,1.182632301087164,1.1904028345326598,1.0875983804532292,1.0984059297581676
2.53,1423.3353359431044,1432.7258047088344,1308.901176515259,1321.980439636549,1.1827765964909613,1.1905799766261318,1.0876830214265245,1.0985517506209406
2.54,1423.6344035442066,1433.065121001233,1309.1186109922162,1322.2724595513937,1.1829203264014665,1.1907564585887,1.0877673444515492,1.098697085115529
2.55,1423.932227214351,1433.40308316728,1309.3351326325744,1322.56337259178,1.1830634952200347,1.1909322854140156,1.0878513519263857,1.0988419366625448
2.56,1424.228816974355,1433.739701888917,1309.550748825637,1322.8531872689646,1.1832061072968183,1.1911074620388278,1.087935046221941,1.0989863086458558
2.57,1424.5241827255666,1434.0749877225098,1309.7654668723217,1323.141911995831,1.1833481669315544,1.191281993343844,1.0880184296823565,1.0991302044131157
2.58,1424.8183342517536,1434.4089511008096,1309.9792939865592,1323.429555088403,1.183489678374348,1.191455884154583,1.0881015046254137,1.099273627276286
2.59,1425.1112812209444,1434.7416023348703,1310.1922372966594,1323.7161247673307,1.1836306458264292,1.1916291392422038,1.0881842733429257,1.0994165805121459
2.6,1425.4030331872386,1435.0729516159345,1310.4043038466552,1324.001629159348,1.1837710734408982,1.1918017633243254,1.0882667381011266,1.0995590673627953
2.61,1425.6935995925828,1435.4030090172764,1310.6155005976182,1324.2860762986993,1.183910965323464,1.1919737610658274,1.0883489011410539,1.0997010910361473
2.62,1425.9829897685106,1435.7317844960162,1310.8258344289484,1324.569474128547,1.1840503255331594,1.192145137079637,1.0884307646789193,1.0998426547064166
2.63,1426.2712129378478,1436.0592878948955,1311.035312139641,1324.8518305023415,1.184189158083045,1.192315895927501,1.0885123309064761,1.0999837615145889
2.64,1426.5582782163883,1436.3855289440207,1311.2439404495276,1325.133153185176,1.1843274669409045,1.1924860421207435,1.08859360199138,1.1001244145688938
2.65,1426.8441946145358,1436.7105172625745,1311.4517260004925,1325.413449855106,1.184465256029922,1.192655580121012,1.0886745800775408,1.1002646169452601
2.66,1427.1289710389126,1437.0342623604863,1311.6586753576678,1325.6927281044532,1.1846025292293483,1.1928245143410008,1.0887552672854708,1.1004043716877712
2.67,1427.4126162939426,1437.356773640092,1311.8647950106056,1325.970995441079,1.184739290375155,1.1929928491451791,1.088835665712624,1.1005436818091043
2.68,1427.695139083399,1437.678060397731,1312.0700913744265,1326.248259289635,1.184875543260676,1.1931605888504802,1.088915777433731,1.1006825502909665
2.69,1427.9765480119274,1437.9981318253483,1312.2745707909469,1326.524526992796,1.1850112916372382,1.193327737727005,1.0889956045011275,1.100820980084527
2.7,1428.2568515865369,1438.3169970120407,1312.478239529786,1326.7998058124613,1.1851465392147786,1.1934942999986946,1.0890751489450747,1.100958974110831
2.71,1428.5360582180651,1438.6346649455818,1312.6811037894522,1327.0741029309402,1.185281289662453,1.1936602798439928,1.0891544127740789,1.1010965352612168
2.72,1428.8141762226155,1438.951144513927,1312.8831696984075,1327.347425452116,1.1854155466092295,1.1938256813965071,1.0892333979751998,1.1012336663977234
2.73,1429.0912138229696,1439.266444506682,1313.0844433161133,1327.6197804025846,1.1855493136444764,1.193990508745648,1.0893121065143563,1.1013703703534845
2.74,1429.3671791499676,1439.580573616542,1313.2849306340574,1327.8911747327757,1.1856825943185338,1.1941547659372556,1.089390540336628,1.1015066499331259
2.75,1429.6420802438718,1439.8935404407166,1313.4846375767606,1328.161615318054,1.1858153921432792,1.1943184569742258,1.0894687013665467,1.1016425079131482
2.76,1429.9159250556982,1440.2053534823172,1313.6835700027657,1328.4311089597968,1.1859477105926823,1.194481585817116,1.0895465915083895,1.1017779470423075
2.77,1430.188721448527,1440.5160211517232,1313.8817337056075,1328.6996623864588,1.1860795531033468,1.194644156384741,1.089624212646459,1.1019129700419872
2.78,1430.460477198788,1440.8255517679254,1314.079134414768,1328.9672822546097,1.186210923075045,1.1948061725547616,1.0897015666453667,1.1020475796065636
2.79,1430.731199997524,1441.133953559843,1314.275777796609,1329.2339751499594,1.1863418238712449,1.194967638164262,1.0897786553503035,1.1021817784037677
2.8,1431.000897451629,1441.4412346676172,1314.4716694552935,1329.499747588366,1.1864722588196217,1.1951285570103158,1.089855480587313,1.1023155690750401
2.81,1431.2695770850669,1441.7474031438824,1314.6668149336856,1329.7646060168172,1.1866022312125677,1.1952889328505418,1.089932044163553,1.1024489542358757
2.82,1431.537246340066,1442.052466955015,1314.861219714237,1330.0285568144045,1.1867317443076877,1.1954487694036553,1.090008347867559,1.1025819364761704
2.83,1431.803912578294,1442.356433982358,1315.0548892198578,1330.291606293276,1.186860801328288,1.1956080703499994,1.0900843934694977,1.1027145183605558
2.84,1432.0695830820089,1442.6593120234256,1315.2478288147695,1330.55376069957,1.1869894054638555,1.1957668393320782,1.0901601827214196,1.1028467024287298
2.85,1432.3342650551951,1442.961108793089,1315.4400438053458,1330.8150262143372,1.1871175598705321,1.195925079955076,1.0902357173575068,1.1029784911957847
2.86,1432.597965624673,1443.261831924733,1315.6315394409346,1331.0754089544448,1.1872452676715755,1.1960827957873634,1.0903109990943143,1.1031098871525262
2.87,1432.8606918411922,1443.5614889714043,1315.8223209146695,1331.3349149734618,1.1873725319578148,1.1962399903610041,1.0903860296310097,1.103240892765788
2.88,1433.1224506805067,1443.8600874069298,1316.012393364265,1331.5935502625343,1.1874993557881004,1.1963966671722457,1.0904608106496099,1.1033715104787432
2.89,1433.3832490444286,1444.1576346270203,1316.2017618727969,1331.8513207512449,1.1876257421897412,1.1965528296820043,1.0905353438152077,1.1035017427112106
2.9,1433.6430937618643,1444.4541379503537,1316.3904314694712,1332.1082323084495,1.1877516941589383,1.196708481316341,1.090609630776203,1.1036315918599497
2.91,1433.9019915898343,1444.7496046196377,1316.578407130378,1332.3642907431154,1.187877214661211,1.1968636254669307,1.0906836731645244,1.1037610602989643
2.92,1434.1599492144712,1445.044041802662,1316.7656937792317,1332.619501805127,1.1880023066318113,1.1970182654915236,1.0907574725958469,1.103890150379784
2.93,1434.416973252006,1445.33745659332,1316.952296288102,1332.8738711860906,1.1881269729761377,1.197172404714397,1.0908310306698108,1.104018864431756
2.94,1434.6730702497332,1445.6298560126252,1317.1382194781272,1333.1274045201235,1.1882512165701375,1.1973260464268018,1.0909043489702321,1.1041472047623255
2.95,1434.9282466869602,1445.9212470097,1317.3234681202189,1333.3801073846248,1.188375040260704,1.1974791938873988,1.0909774290653118,1.1042751736573122
2.96,1435.1825089759418,1446.2116364627573,1317.5080469357529,1333.6319853010368,1.1884984468660669,1.1976318503226915,1.0910502725078404,1.1044027733811808
2.97,1435.4358634627974,1446.501031180057,1317.6919605972494,1333.8830437355946,1.188621439176175,1.1977840189274476,1.0911228808354003,1.104530006177312
2.98,1435.6883164284131,1446.7894379008512,1317.8752137290408,1334.1332881000603,1.1887440199530748,1.1979357028651167,1.0911952555705657,1.1046568742682654
2.99,1435.939874089329,1447.0768632963143,1318.0578109079283,1334.382723752448,1.1888661919312806,1.198086905268241,1.0912673982210952,1.1047833798560385
